Razão Social;Nome Fantasia;CNPJ;Porte;Data de Inicio da Operação;Situação;Atividade;CEP;UF;Localidade;Bairro;Logradouro;Complemento;Telefone;Email Institucional;Email Comercial;Site;Data de Geração do Certificado;Data de Validade do Certificado;Código do Certificado;CNAE;Tipo de Atividade;Natureza Jurídica;Línguas;Especialidades
MW BURGUER LANCHES E PORCOES LTDA;TOP BURGUER;26.465.193/0001-40;MICROEMPRESA;01/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;88650-000;SC;Urubici; - ;Manuel Saturnino De Souza;;(47)9611-2825;andypriih@gmail.com;andypriih@gmail.com; - ;23/05/2019 08:14:34;23/05/2021 08:14:34;26.465.193/0001-40;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Bar;Sociedade Empresária Limitada; - ;Brasileira
ADRIANA DOS SANTOS CONCEICAO;VELHO CHICO;26.466.381/0001-92;MICROEMPRESA;01/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;56440-000;PE;Belém do São Francisco; - ;Rua Antônio de Sá, 80 - Centro;Orla - Beira Rio;(87)9934-2975;CASSIO_SANTOS25@HOTMAIL.COM;CASSIO_SANTOS25@HOTMAIL.COM; - ;21/05/2019 09:08:38;21/05/2021 09:08:38;26.466.381/0001-92;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Cozinha regional|Brasileira
MICHEL BORILLO;ESPACO SKENTA;26.469.992/0001-94;MICROEMPRESA;03/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;11701-000;SP;Praia Grande;Boqueirão;Presidente Costa e Silva;568;(13)3034-0562;MICHELBORILLO@HOTMAIL.COM;MICHELBORILLO@HOTMAIL.COM; - ;17/05/2019 12:39:59;17/05/2021 12:39:59;26.469.992/0001-94;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira
NEUSA DA PENHA NEGRAO SANTOS 03153962618;ACAI.COM;26.478.901/0001-87;MICROEMPRESA;04/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;37948-000;MG;Bom Jesus da Penha; - ;Praça Dom Inacio, 350;;(35)9934-8716;olandirbjp2@gmail.com;olandirbjp2@gmail.com; - ;12/06/2019 16:23:19;12/06/2021 16:23:19;26.478.901/0001-87;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Empresário Individual; - ;Portuguesa|Portuguesa|Brasileira
GRACIELA APARECIDA VIEIRA MARQUES 13613951681;RESTAURANTE SABOR DE MINAS;26.488.456/0001-36;MICROEMPRESA;07/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;39645-000;MG;Jenipapo de Minas; - ;R MONSENHOR BERNARDINO, 270, CENTRO, JENIPAPO DE MINAS ;;(33)8898-1381;ctpedraspreciosas@gmail.com;ctpedraspreciosas@gmail.com; - ;11/07/2018 15:11:06;11/07/2020 15:11:06;26.488.456/0001-36;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário Individual; - ;Brasileira
ANTONIO CARLOS GEREI;RANCHO DO SABOR;26.490.181/0001-75;MICROEMPRESA;07/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;84400-000;PR;Prudentópolis; - ;Rua Prefeito Antonio Witchemichen, 1075;Esquina;(42)9990-1072;ranchodosabor1075@gmail.com;ranchodosabor1075@gmail.com;https://www.facebook.com/RanchodoSaborPastelaria/;03/08/2018 13:56:02;03/08/2020 13:56:02;26.490.181/0001-75;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;Restaurante;Empresário Individual;Português;Brasileira
F O N DE MEDEIROS;PIZZARIA BRILHANTE;26.500.732/0001-34;MICROEMPRESA;08/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;63475-000;CE;Jaguaribe; - ;Praça Tenente Barreira, 95;;(88)8844-8820;ARYFREIRE31@HOTMAIL.COM;ARYFREIRE31@HOTMAIL.COM; - ;05/07/2018 18:34:05;05/07/2020 18:34:05;26.500.732/0001-34;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira|Cozinha regional
WANDERLEY ALVES LEAL 92373844168;PIT STOP LANCHE;26.501.057/0001-68;MICROEMPRESA;08/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;77913-000;TO;Palmeiras do Tocantins; - ;Avenida Nossa Senhora de Nazaré;Centro;(63)8126-9105;lealwa@bol.com.br;lealwa@bol.com.br; - ;10/06/2019 10:43:11;10/06/2021 10:43:11;26.501.057/0001-68;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Bar;Empresário Individual;Português;Brasileira
MADRID'S SALGADOS EIRELI;MADRID'S SALGADOS;26.505.104/0001-41;MICROEMPRESA;08/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;12940-500;SP;Atibaia;Centro;João Pires, 50; - ;(11)2427-3502;marcelostavalemadrid@hotmail.com;atibaia@lacoxinha.com.br;http://lacoxinha.com.br;21/02/2019 13:05:12;21/02/2021 13:05:12;26.505.104/0001-41;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária); - ;Brasileira
CERVEJARIA GALPAO DO CIPO LTDA;CERVEJARIA GALPAO DO CIPO;26.505.498/0001-38;EMPRESA DE PEQUENO PORTE;08/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;88524-605;SC;Lages;Vila Mariza;Santo Onofre; - ;(49)9126-0248;JAMESTADEUBRANCO@YAHOO.COM.BR;JAMESTADEUBRANCO@YAHOO.COM.BR; - ;07/06/2019 15:51:57;07/06/2021 15:51:57;26.505.498/0001-38;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
JOAO LUIZ MANCILHA PURCINO;THE BLEND HAMBURGUERIA;26.517.701/0001-96;MICROEMPRESA;09/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;12328-470;SP;Jacareí;Jardim Santa Maria;Orual Salvador;788;(12)7401-9397;NOVAOPCAOCONTABIL@GMAIL.COM;NOVAOPCAOCONTABIL@GMAIL.COM; - ;15/03/2019 09:37:28;15/03/2021 09:37:28;26.517.701/0001-96;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Empresário (Individual); - ;Brasileira
ELENA VERONICA MACEDO DOS SANTOS SANTANA 91124808191;SORVETERIA DOCE VERÃO;26.529.334/0001-40;MICROEMPRESA;11/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;79390-000;MS;Bodoquena; - ;Sem Logradouro; - ;(67)9999-4927;elena.veronic@hotmail.com;elena.veronic@hotmail.com; - ;24/08/2017 10:56:55;24/08/2019 00:00:00;26.529.334/0001-40;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES; - ;Empresário Individual;Espanhol; - 
POUSADA NINANOA LTDA;POUSADA NINANOA;26.534.922/0001-72;MICROEMPRESA;14/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;57945-000;AL;Porto de Pedras; - ;Avenida Prefeito José de Moraes Mendonça ;115 centro ;(82)9387-8383;FABIHBR@HOTMAIL.COM;pousadaninanoa@gmail.com;www.pousadaninanoa.com.br;29/05/2019 11:03:06;29/05/2021 11:03:06;26.534.922/0001-72;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Espanhola|Brasileira
ELTON APARECIDO DE SENA FURTADO;BAR E LANCHONETE DO ELTINHO;26.540.992/0001-33;MICROEMPRESA;16/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;15490-000;SP;Paulo de Faria; - ;Praça Vicente Luiz da Costa,Centro;n. 79;(17)9615-1024;KELLYCRIS8@HOTMAIL.COM;KELLYCRIS8@HOTMAIL.COM; - ;27/03/2019 11:25:55;27/03/2021 11:25:55;26.540.992/0001-33;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;Bar;Empresário (Individual);Português;Brasileira
RODRIGO CEZAR DE ASSIS TAVANO 49875356883;VIAMAR POUSADA;26.542.082/0001-90;MICROEMPRESA;16/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;11679-202;SP;Caraguatatuba;Portal do Tabatinga;Onze 25; - ;(12)3884-2224;reservas@viamarpousada.com.br;reservas@viamarpousada.com.br;http://www.viamarpousada.com.br;23/07/2018 14:57:54;23/07/2020 14:57:54;26.542.082/0001-90;5611-2/01 - RESTAURANTES E SIMILARES;Bar;Empresário Individual; - ;Brasileira
WELINGTON NASCIMENTO DE LIMA 08832816946;Sorveteria Gebom;26.549.711/0001-03;MICROEMPRESA;17/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;87525-000;PR;Ivaté; - ;Av. Rio de Janeiro;Comercio ;(44)8432-1023;welingtonwnl@gmail.com;welingtonwnl@gmail.com; - ;26/06/2018 09:57:22;26/06/2020 09:57:22;26.549.711/0001-03;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Empresário (Individual);Português;Portuguesa
NIVALDA ANDRADE BORGES 17451264220;TUGAENSE SERVICOS;26.552.097/0001-39;MICROEMPRESA;17/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;68750-000;PA;Curuçá; - ;Trav. 15 de Novembro, 213 ;Próximo Mercado;(91)8847-0223;manoelsnatiago.reis@gmail.com;manoelsnatiago.reis@gmail.com; - ;20/05/2019 10:28:58;20/05/2021 10:28:58;26.552.097/0001-39;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Restaurante;Empresário Individual; - ;Cozinha regional
JOSLEI APARECIDA ANTONELO HUGEN 02641376989;CASA DO TURISTA;26.558.504/0001-15;MICROEMPRESA;18/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;85575-000;PR;São Jorge D'Oeste; - ;Interior;Próximo a balsa de águas do verê;(46)9932-2400;Josleiantonelo@gmail.com;Josleiantonelo@gmail.com; - ;10/10/2018 08:49:42;10/10/2020 08:49:42;26.558.504/0001-15;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Empresário Individual; - ;Brasileira
P. COELHO DE SOUSA FILHO;PEPECA.COM;26.567.136/0001-71;MICROEMPRESA;19/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;65465-000;MA;Cantanhede; - ;Rua Nova;30;(98)8848-8708;MIGUEL-CONTABEIS@HOTMAIL.COM;turismo@cantanhede.ma.gov.br; - ;14/06/2019 10:46:25;14/06/2021 10:46:25;26.567.136/0001-71;5611-2/01 - RESTAURANTES E SIMILARES;Bar;Empresário (Individual); - ;Brasileira
ELIZABETH AMARAL ARANHA;A ROTISSERIE;26.571.107/0001-83;EMPRESA DE PEQUENO PORTE;21/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;13520-000;SP;São Pedro; - ;AVENIDA PRESIDENTE GETULIO VARGAS 800;PRAÇA SANTA CRUZ;(19)3481-1362;AROTISSERIE@GMAIL.COM;AROTISSERIE@GMAIL.COM; - ;14/05/2018 14:51:16;14/05/2020 14:51:16;26.571.107/0001-83;5611-2/01 - RESTAURANTES E SIMILARES;Similar;Empresário (Individual); - ;Cozinha regional|Italiana
VANIA GONCALVES RODRIGUES;VANIA E BENE;26.571.764/0001-20;MICROEMPRESA;21/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;29230-000;ES;Anchieta; - ;AV BEIRA MAR;s/n;(28)9883-0147;VANIAGONCALVES@HOTMAIL.COM;VANIAGONCALVES@HOTMAIL.COM; - ;28/05/2019 16:50:43;28/05/2021 16:50:43;26.571.764/0001-20;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Empresário (Individual); - ;Brasileira
MARIA ALZILEIDE DE PAULA LIMA 79608531268;HOTEL ESPARDATE;26.585.974/0001-78;MICROEMPRESA;22/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;68750-000;PA;Curuçá; - ;Av. Paes de Carvalho, nº 25 - Bairro rodoviário ;;(91)9914-0551;tizaturcuruca@hotmail.com;tizaturcuruca@hotmail.com; - ;13/06/2019 10:22:48;13/06/2021 10:22:48;26.585.974/0001-78;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário Individual; - ;Cozinha regional
EDSON PEREIRA 00524108706;BAR DO EDIN;26.586.751/0001-25;MICROEMPRESA;23/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;29843-000;ES;Vila Pavão; - ;Rua Desembargador Santos Neves 56 - Centro;;(27)9984-3176;amanda.batista_pereira@live.com;amanda.batista_pereira@live.com; - ;29/05/2019 10:34:31;29/05/2021 10:34:31;26.586.751/0001-25;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Bar;Empresário Individual;Português;Cozinha regional|Brasileira
VANDERLEI FLEMA 07805907838;RANCHO LAGO DA TILAPIA;26.587.134/0001-44;MICROEMPRESA;23/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;12490-000;SP;São Bento do Sapucaí; - ;Sem Logradouro; - ;(11)9951-3731;vanderleiflema@gmail.com;vanderleiflema@gmail.com; - ;12/01/2018 13:57:43;12/01/2020 00:00:00;26.587.134/0001-44;5611-2/01 - RESTAURANTES E SIMILARES; - ;Empresário Individual;Italiano; - 
DIEGO ANDRE PEZENATTO;EMPORIO RAIAR;26.589.828/0001-10;MICROEMPRESA;23/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;89107-000;SC;Pomerode; - ;RUA PAULO ZIMMERMANN;SALA 01;(47)3221-4900;SOCIETARIO02@BLU.IDEAL.CNT.BR;SOCIETARIO02@BLU.IDEAL.CNT.BR; - ;15/05/2018 12:48:24;15/05/2020 12:48:24;26.589.828/0001-10;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Bar;Empresário (Individual); - ;Brasileira
MARCOS ANTONIO PINTO DA SILVA;MIRANTE DAS AGUAS;26.594.945/0001-72;MICROEMPRESA;09/10/1990;Em Operação;Restaurante, Cafeteria, Bar e Similares;78110-731;MT;Várzea Grande;23 de Setembro;Brasília;(Lot 23 de Setembro);(65)3682-6130;marcos@mirantedasaguasmt.com.br;marcos@mirantedasaguasmt.com.br;www.mirantedasaguasm.com.br;15/05/2018 19:04:21;15/05/2020 19:04:21;26.594.945/0001-72;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual);Inglês;Brasileira|Cozinha regional
MARIA FRANCIELI DA SILVEIRA 06343407944;BARRANCOTECO;26.598.088/0001-89;MICROEMPRESA;24/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;89107-000;SC;Pomerode; - ;testo central ;antes caça e tiro germano tied;(47)9633-7990;barrancotecolanchonete@gmail.com;barrancotecolanchonete@gmail.com; - ;24/05/2019 09:00:23;24/05/2021 09:00:23;26.598.088/0001-89;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Empresário Individual; - ;Brasileira
RAFHAEL CAMARGO BICALHO RIBEIRO 09906083603;EMPORIO DO SABOR;26.599.743/0001-13;MICROEMPRESA;24/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;36793-000;MG;São Sebastião da Vargem Alegre; - ;Centro;;(32)9842-7914;rafhael_cbr@hotmail.com;rafhael_cbr@hotmail.com; - ;16/04/2019 11:11:01;16/04/2021 11:11:01;26.599.743/0001-13;5611-2/01 - RESTAURANTES E SIMILARES;Similar;Empresário Individual;Português;Brasileira
SUNSET BAR E RESTAURANTE LTDA;SUNSET BAR E RESTAURANTE;26.599.762/0001-40;MICROEMPRESA;24/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;64220-000;PI;Luís Correia; - ;Coqueiro;;(86)9419-8270;DIONISIOCONTABILIDADE@HOTMAIL.COM;DIONISIOCONTABILIDADE@HOTMAIL.COM; - ;05/06/2019 09:23:13;05/06/2021 09:23:13;26.599.762/0001-40;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Cozinha regional
CARLA ROSEANNE MAGALHAES FARIAS 03585823343;VILA CAFE;26.604.514/0001-40;MICROEMPRESA;24/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;62300-000;CE;Viçosa do Ceará; - ;Rua Fontenele Sobrinho;;(88)9653-5227;carlaroseanne@hotmail.com;carlaroseanne@hotmail.com;facebook.com/vilacafe;20/09/2018 11:36:31;20/09/2020 11:36:31;26.604.514/0001-40;5611-2/01 - RESTAURANTES E SIMILARES;Cafeteria;Empresário Individual; - ;Italiana|Brasileira
ESPACO DECK PETISCARIA LTDA;DECK LOUNGE BAR;26.606.810/0001-80;MICROEMPRESA;25/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;88330-558;SC;Balneário Camboriú;Centro;1100; - ;(47)3360-6149;CONTABILIDADEF3@HOTMAIL.COM;espcodeckrestaurante@yahoo.com; - ;23/07/2018 18:24:22;23/07/2020 18:24:22;26.606.810/0001-80;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;Similar;Sociedade Empresária Limitada; - ;Portuguesa
VANUZIA PEREIRA DA SILVA 03652417410;BAR E RESTAURANTE TIA VANA;26.607.313/0001-04;MICROEMPRESA;25/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;56440-000;PE;Belém do São Francisco; - ;Rua Antônio de Sá Araújo;Bairro Centro;(87)9997-1561;vanuzia.pereira.silva@hotmail.com;vanuzia.pereira.silva@hotmail.com; - ;22/05/2019 14:11:22;22/05/2021 14:11:22;26.607.313/0001-04;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário Individual; - ;Cozinha regional
WALTHER BELTRAMI FILHO;CICCINO BELLO;26.609.318/0001-68;MICROEMPRESA;25/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;12630-000;SP;Cachoeira Paulista; - ;RUA SÃO SEBASTIÃO, 339;;(12)2102-1554;CICCINOBELLOCH@GMAIL.COM;CICCINOBELLOCH@GMAIL.COM; - ;14/06/2019 13:16:09;14/06/2021 13:16:09;26.609.318/0001-68;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira|Italiana
VANESSA VAGNOTTI SANTOS;RISOTTERIA ARANCINA;26.610.093/0001-60;MICROEMPRESA;25/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;88380-000;SC;Balneário Piçarras; - ;Sem Logradouro; - ;(47)9990-8999;vanessavan69@hotmail.com;vanessavan69@hotmail.com; - ;19/09/2017 15:40:09;19/09/2019 00:00:00;26.610.093/0001-60;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual);Espanhol|Inglês;Italiana
LUMAR SUPERMERCADOS EIRELI;SMART SUPERMERCADOS;26.623.774/0001-62;MICROEMPRESA;29/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;32676-655;MG;Betim;São Cristóvão;Tapajós;- de 601 a 1199 - lado ímpar;(31)3075-2863;ROBSON@OLIVEIRAESOUZA.COM;ROBSON@OLIVEIRAESOUZA.COM; - ;24/06/2019 14:42:52;24/06/2021 14:42:52;26.623.774/0001-62;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária); - ;Brasileira
AQUILINO JOSE DOS SANTOS;AQUA LANCHES;26.625.710/0001-09;MICROEMPRESA;28/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;89107-000;SC;Pomerode; - ;Rua Hermann Weege, 180;;(47)3394-7064;s.e.b@terra.com.br;s.e.b@terra.com.br; - ;27/05/2019 11:06:49;27/05/2021 11:06:49;26.625.710/0001-09;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Empresário (Individual);Português;Alemã|Brasileira
ANNILZA DE SOUZA PINTO 12364924472;O BOTTECO PETISCARIA & COMEDORIA;26.633.293/0001-38;MICROEMPRESA;30/11/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;57150-000;AL;Pilar; - ;Av. José Gomes Peixoto, s/n - Orla Lagunar, Barraca nº 03 , Pilar -Al;Centro;(82)9880-2315;Cleytoncharlessp@gmail.com;Cleytoncharlessp@gmail.com; - ;16/04/2019 11:44:35;16/04/2021 11:44:35;26.633.293/0001-38;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário Individual;Português;Brasileira|Cozinha regional
MARCUS VINICIUS DE OLIVEIRA 86277065149;CACHOEIRA DO LAGEADO - RESTAURANTE CAMPING E LAZER;26.646.433/0001-02;MICROEMPRESA;01/12/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;75850-000;GO;Caiapônia;Vila São Jorge;Sem Logradouro; - ;(64)9962-3470;sucramoliveira@hotmail.com;sucramoliveira@hotmail.com; - ;04/01/2019 09:53:18;04/01/2021 09:53:18;26.646.433/0001-02;5611-2/01 - RESTAURANTES E SIMILARES;Similar;Empresário Individual; - ;Cozinha regional
CARLOS ALBERTO LIMA SILVA 01271384558;ORIGINAL SALINAS BAR;26.651.111/0001-51;MICROEMPRESA;02/12/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;44450-000;BA;Salinas da Margarida; - ;AV. Comendador Campos;;(75)8824-0373;cbetolima@gmail.com;cbetolima@gmail.com; - ;26/04/2019 10:18:43;26/04/2021 10:18:43;26.651.111/0001-51;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário Individual; - ;Brasileira
ADRIANO MARCAL MARQUES 01122139101;RESTAURANTE SABOR DE CASA;26.668.383/0001-64;MICROEMPRESA;06/12/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;79700-000;MS;Fátima do Sul; - ;Sem Logradouro; - ;(67)9995-8535;aleciane_ribeiro16@hotmail.com;aleciane_ribeiro16@hotmail.com; - ;27/11/2017 10:45:51;27/11/2019 00:00:00;26.668.383/0001-64;5611-2/01 - RESTAURANTES E SIMILARES; - ;Empresário Individual; - ; - 
HUERTON L S BARBOSA;CHURRASCARIA DO PORTAL;26.669.052/0001-49;EMPRESA DE PEQUENO PORTE;06/12/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;65160-000;MA;Morros; - ;Rod BR 402, kM 100, Centro;Estabelecimento Comercial;(98)8701-1785;huerton.silva@hotmail.com;huerton.silva@hotmail.com; - ;07/05/2019 16:21:37;07/05/2021 16:21:37;26.669.052/0001-49;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário Individual; - ;Cozinha regional
PROSA NA PRACA RESTAURANTE BAR E COMERCIO DE ALIMENTOS LTDA;PROSA;26.673.470/0001-00;MICROEMPRESA;06/12/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;23970-000;RJ;Paraty; - ;rua marechal deodoro, 257 centro historico;;(24)3362-4780;giavasrestaurante@gmail.com;giavasrestaurante@gmail.com; - ;04/07/2018 10:48:00;04/07/2020 10:48:00;26.673.470/0001-00;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Inglês;Brasileira
FRANCISCO HENRIQUE FERNANDES DE OLIVEIRA 02698707330;JMC LANCHES;26.674.438/0001-49;MICROEMPRESA;07/12/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;63475-000;CE;Jaguaribe; - ;Terminar Rodoviário;Box 100;(88)9968-5577;henriquefernandesjbe@gmail.com;henriquefernandesjbe@gmail.com; - ;05/07/2018 18:30:45;05/07/2020 18:30:45;26.674.438/0001-49;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Empresário Individual; - ;Brasileira|Cozinha regional
JULIO CESAR FREITAS LEMOS 79185525715;CEBOLINHA;26.679.627/0001-04;MICROEMPRESA;07/12/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;28630-550;RJ;Nova Friburgo;Campo do Coelho;Antônio Pinto Sobrinho; - ;(21)9405-8280;julio.lemos639@gmail.com;julio.lemos639@gmail.com; - ;10/08/2018 10:49:56;10/08/2020 10:49:56;26.679.627/0001-04;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário Individual; - ;Brasileira
EDUARDA LOPES DE SENA 07429558500;SIMONE BOLOS SALGADOS E DOCES;26.681.721/0001-06;MICROEMPRESA;08/12/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;44655-000;BA;Pé de Serra; - ;AVE GETULIO VARGAS 460 CASA CENTRO;;(75)8240-0226;dudalopessena@gmail.com;dudalopessena@gmail.com; - ;12/02/2019 09:56:37;12/02/2021 09:56:37;26.681.721/0001-06;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;Similar;Empresário Individual; - ;Brasileira
R GUIMARAES GUEDES - EIRELI;CASABLANCA CAFE&BAR;26.689.341/0001-00;MICROEMPRESA;08/12/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;28950-000;RJ;Armação dos Búzios; - ;av jose bento ribeiro dantas 2900 bl 08;;(22)2623-6448;assistente.adm@bzbuzios.com.br;assistente.adm@bzbuzios.com.br; - ;02/04/2018 10:05:41;02/04/2020 10:05:41;26.689.341/0001-00;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);Inglês|Espanhol;Brasileira
HOSTERIA ALLA BOTTE EIRELI;HOSTERIA ALLA BOTTE;26.699.523/0001-61;MICROEMPRESA;12/12/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;29650-000;ES;Santa Teresa; - ;RUA CORONEL BOMFIM JUNIOR, 30;;(27)9974-6309;JROLDI@GMAIL.COM;JROLDI@GMAIL.COM; - ;06/06/2019 11:33:17;06/06/2021 11:33:17;26.699.523/0001-61;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);Inglês|Português;Italiana|Brasileira
SUR ARTE GASTRONOMICA LTDA;RESTAURANTE SUR;26.703.528/0001-10;MICROEMPRESA;13/12/2016;Em Operação;Restaurante, Cafeteria, Bar e Similares;57035-550;AL;Maceió;Jatiúca;Doutor Carlos Lôbo; - ;(82)9967-1687;contatos@eventosgourmet.com.br;contatos@eventosgourmet.com.br;www.surartegastronomica.com.br;13/03/2019 11:44:54;13/03/2021 11:44:54;26.703.528/0001-10;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Espanhol|Inglês;Cozinha regional
MARCO ANDREY MARTINS DE MENEZES - ME;MINIBOX ANDREY;26.708.669/0001-26;MICROEMPRESA;29/08/1990;Em Operação;Restaurante, Cafeteria, Bar e Similares;75660-000;GO;Buriti Alegre; - ;Sem Logradouro; - ;(64)3444-1382;mcandido@netsite.com.br;mcandido@netsite.com.br; - ;18/12/2017 17:14:27;18/12/2019 00:00:00;26.708.669/0001-26;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira
