Razão Social;Nome Fantasia;CNPJ;Porte;Data de Inicio da Operação;Situação;Atividade;CEP;UF;Localidade;Bairro;Logradouro;Complemento;Telefone;Email Institucional;Email Comercial;Site;Data de Geração do Certificado;Data de Validade do Certificado;Código do Certificado;CNAE;Tipo de Atividade;Natureza Jurídica;Línguas;Especialidades
BIANCA FARIA RANGONI RODRIGUES 75365162749;LA NA MARINA GASTRO BAR;31.032.124/0001-82;MICROEMPRESA;26/07/2018;Em Operação;Restaurante, Cafeteria, Bar e Similares;28615-570;RJ;Nova Friburgo;Debossan;Hans Garlipp; - ;(22)2523-3840;afschuller@yahoo.com.br;afschuller@yahoo.com.br; - ;20/08/2018 12:45:49;20/08/2020 12:45:49;31.032.124/0001-82;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;Bar;Empresário Individual; - ;Cozinha regional|Brasileira|Alemã
MICHEL ADRIANO DA SILVA 01334500312;Summertime;31.127.437/0001-14;MICROEMPRESA;06/08/2018;Em Operação;Restaurante, Cafeteria, Bar e Similares;62500-000;CE;Itapipoca; - ;Avenida Beira Mar 3570;;(88)9905-8656;michelsilva1958@gmail.com;michelsilva1958@gmail.com; - ;31/08/2018 22:36:12;31/08/2020 22:36:12;31.127.437/0001-14;5611-2/01 - RESTAURANTES E SIMILARES;Similar;Empresário Individual;Português;Brasileira|Italiana
FRIOPOLIS HOTELARIA EIRELI;HOTEL VILA VERDE;31.319.783/0001-02;EMPRESA DE PEQUENO PORTE;11/12/1986;Em Operação;Restaurante, Cafeteria, Bar e Similares;28630-310;RJ;Nova Friburgo;Córrego D'Antas;Antônio Mário de Azevedo; - ;(22)2529-3451;contatos@vilaverdehotel.com.br;contatos@vilaverdehotel.com.br;www.vilaverdehotel.com.br;31/07/2018 11:34:18;31/07/2020 11:34:18;31.319.783/0001-02;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);Espanhol|Inglês;Brasileira|Cozinha regional|Italiana
HELENA CAVALCANTE NUNES 09577741762;SAM'S HOSTEL;31.337.550/0001-24;MICROEMPRESA;26/08/2018;Em Implantação;Restaurante, Cafeteria, Bar e Similares;22790-662;RJ;Rio de Janeiro;Recreio dos Bandeirantes;Omar Bandeira Ramidan Sobrinho; - ;(21)9893-5640;harthur@hotmail.com;harthur@hotmail.com; - ;29/08/2018 10:38:50;29/08/2020 10:38:50;31.337.550/0001-24;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;Bar;Empresário Individual;Inglês;Brasileira|Americana
CARDOQUE BAR E RESTAURANTE LTDA;BISTRO BAR E RESTAURANTE;31.398.639/0001-09;EMPRESA DE PEQUENO PORTE;07/04/1987;Em Operação;Restaurante, Cafeteria, Bar e Similares;25953-000;RJ;Teresópolis;Várzea;Lúcio Meira; - ;(21)2742-0312;alessandrobistro@gmail.com;alessandrobistro@gmail.com; - ;01/11/2017 10:54:27;01/11/2019 00:00:00;31.398.639/0001-09;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Italiana
M D LONGO DA SILVA;ECO PARK BELLA VISTA;31.443.688/0001-08;MICROEMPRESA;06/09/2018;Em Operação;Restaurante, Cafeteria, Bar e Similares;45445-000;BA;Camamu; - ;terrio;;(73)8180-4332;RAECONTABIL@GMAIL.COM;RAECONTABIL@GMAIL.COM; - ;12/09/2018 16:32:14;12/09/2020 16:32:14;31.443.688/0001-08;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário Individual;Português;Brasileira
GEYSEANNE TRAVASSOS MAIA HAYDEN 70417431287;VILLAGE CENTER HOSTEL;31.464.000/0001-76;MICROEMPRESA;10/09/2018;Em Operação;Restaurante, Cafeteria, Bar e Similares;69010-110;AM;Manaus;Centro;Monsenhor Coutinho; - ;(92)9442-3995;maiahayden@gmail.com;maiahayden@gmail.com; - ;12/09/2018 09:43:02;12/09/2020 09:43:02;31.464.000/0001-76;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário Individual; - ;Cozinha regional
CASA GRANDE DOS CARNEIROS RESTAURANTE LTDA;CANOEIRO CATI;31.504.539/0001-01;MICROEMPRESA;14/09/2018;Em Implantação;Restaurante, Cafeteria, Bar e Similares;55578-000;PE;Tamandaré; - ;VIA LITORANEA DOS CARNEIROS;;(81)3062-2329;canoeirocati@gmail.com;canoeirocati@gmail.com; - ;20/09/2018 07:18:18;20/09/2020 07:18:18;31.504.539/0001-01;5611-2/01 - RESTAURANTES E SIMILARES;Similar;Sociedade Empresária Limitada;Português;Brasileira|Cozinha regional
ROSELY GARDENIA GOMES DE MEDEIROS REBOLCAS 03857133473;HOT DOG MANIA;31.532.825/0001-80;MICROEMPRESA;18/09/2018;Em Operação;Restaurante, Cafeteria, Bar e Similares;59500-000;RN;Macau; - ;RUA JOAO TEIXEIRA, 298;;(84)9801-5869;ROSELY.MEDEIROS10@GMAIL.COM;ROSELY.MEDEIROS10@GMAIL.COM; - ;27/09/2018 09:56:04;27/09/2020 09:56:04;31.532.825/0001-80;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Empresário Individual; - ;Americana
C. E. S. DE VASCONCELLOS;POUSADA E RESTAURANTE PRAIA DA TARTARUGA;31.586.217/0001-59;EMPRESA DE PEQUENO PORTE;20/08/1987;Em Operação;Restaurante, Cafeteria, Bar e Similares;28950-000;RJ;Armação dos Búzios; - ;Estrada Praia da Tartaruga, sn, ;;(22)2623-6482;reservas@praiadatartaruga.com.br;reservas@praiadatartaruga.com.br;www.praiadatartaruga.com.br;19/04/2018 10:10:29;19/04/2020 10:10:29;31.586.217/0001-59;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Brasileira|Cozinha regional
MOULIN & AZEREDO LTDA;POUSADA E RESTAURANTE CIA DO PEIXE;31.708.712/0001-93;EMPRESA DE PEQUENO PORTE;02/12/1987;Em Operação;Restaurante, Cafeteria, Bar e Similares;29345-000;ES;Marataízes; - ;AVENIDA ATLÂNTICA, N°1.800 ;;(28)3532-2530;cinthiafsoares2@gmail.com;cinthiafsoares2@gmail.com; - ;16/03/2018 12:28:55;16/03/2020 12:28:55;31.708.712/0001-93;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Português;Brasileira
AUTO SERVICO VENTURIM LTDA;GRUPO VENTURIM;31.786.429/0001-80;DEMAIS;19/10/1988;Em Operação;Restaurante, Cafeteria, Bar e Similares;29375-000;ES;Venda Nova do Imigrante; - ;São João de Viçosa;Posto Venturim;(28)3546-6614;contato@grupoventurim.com.br;contato@grupoventurim.com.br; - ;14/05/2018 10:46:16;14/05/2020 10:46:16;31.786.429/0001-80;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Italiana|Brasileira
COLONIAL GOURMET RESTAURANTE & PIZZARIA LTDA;Colonial;32.212.201/0001-49;MICROEMPRESA;25/11/1988;Em Operação;Restaurante, Cafeteria, Bar e Similares;28623-000;RJ;Nova Friburgo;Centro;Conselheiro Julius Arp; - ;(22)2523-3675;humbertolopesrubio@gmail.com;colonialgourmet.2015@gmail.com;https://www.facebook.com/restaurantecolonialgourmet/?ref=bookmarks;04/06/2018 10:57:45;04/06/2020 10:57:45;32.212.201/0001-49;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Cozinha regional|Brasileira|Japonesa
RESTAURANTE TEMPERO COM ARTE LTDA;NT;32.304.081/0001-00;MICROEMPRESA;04/04/1989;Em Operação;Restaurante, Cafeteria, Bar e Similares;25953-200;RJ;Teresópolis;Várzea;Prefeito Sebastião Teixeira; - ;(21)2742-1299;administrativo@controlcontabilidadeadv.com.br;administrativo@controlcontabilidadeadv.com.br;temperocomarte.com.br;09/10/2017 14:16:06;09/10/2019 00:00:00;32.304.081/0001-00;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Espanhol|Inglês;Brasileira
PANIFICADORA LEOPOLDINENSE LTDA;PANIFICADORA LEOPOLDINENSE;32.460.578/0001-17;MICROEMPRESA;03/04/1990;Em Operação;Restaurante, Cafeteria, Bar e Similares;29640-000;ES;Santa Leopoldina; - ;Sem Logradouro; - ;(27)3266-1107;padarialeopoldinense@yahoo.com.br;padarialeopoldinense@yahoo.com.br; - ;27/01/2017 14:33:18;27/01/2019 00:00:00;32.460.578/0001-17;5611-2/01 - RESTAURANTES E SIMILARES;Similar;Sociedade Empresária Limitada;Inglês;Brasileira
L.MOREIRA COMERCIAL;PANELA VELHA RESTAURANTE;33.140.344/0001-55;MICROEMPRESA;29/08/1989;Em Operação;Restaurante, Cafeteria, Bar e Similares;79330-000;MS;Corumbá;Centro;Quinze de Novembro; - ;(67)3232-5650;panelavelharestaurante@hotmail.com;panelavelharestaurante@hotmail.com; - ;11/04/2018 09:28:12;11/04/2020 09:28:12;33.140.344/0001-55;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual);Espanhol;Cozinha regional
ITACOLOMI COMERCIO LTDA;ITA CONVENIENCIA;34.602.904/0001-09;MICROEMPRESA;30/06/1989;Em Operação;Restaurante, Cafeteria, Bar e Similares;68600-000;PA;Bragança; - ;Sem Logradouro; - ;(91)3425-2513;pattymel29@gmail.com;pattymel29@gmail.com; - ;08/08/2017 11:22:09;08/08/2019 00:00:00;34.602.904/0001-09;5611-2/01 - RESTAURANTES E SIMILARES;Similar;Sociedade Empresária Limitada; - ;Brasileira
D . F PRODUTOS DA AMAZONIA EIRELI;D.F PRODUTOS DA AMAZONIA;34.872.119/0001-76;MICROEMPRESA;08/03/1991;Em Operação;Restaurante, Cafeteria, Bar e Similares;68900-080;AP;Macapá;Central;Francisco Azarias da Silva Coelho Neto; - ;(96)9812-1946;reservasmcphotel@uol.com;reservasmcphotel@uol.com; - ;04/01/2018 12:49:33;04/01/2020 00:00:00;34.872.119/0001-76;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);Inglês;Francesa
MIRANDA & TJON A SAN LTDA;RESTAURANTE SABOR ORIENTAL;34.910.539/0001-08;MICROEMPRESA;24/10/1990;Em Operação;Restaurante, Cafeteria, Bar e Similares;66015-000;PA;Belém;Campina;Padre Eutíquio;612;(91)3222-1533;contato@belconta.com.br;contato@belconta.com.br; - ;05/09/2018 12:12:08;05/09/2020 12:12:08;34.910.539/0001-08;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
MANOEL AVELINO DE CASTRO NETO;POUSADA E RESTAURANTE DO MANINHO;35.379.320/0001-89;MICROEMPRESA;16/10/1990;Em Operação;Restaurante, Cafeteria, Bar e Similares;57210-000;AL;Piaçabuçu; - ;Sem Logradouro; - ;(82)3557-1133;virginia.castro@hotmail.com;virginia.castro@hotmail.com; - ;06/11/2017 10:19:58;06/11/2019 00:00:00;35.379.320/0001-89;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Cozinha regional
ALBUQUERQUE & MAIA COMERCIO DE ALIMENTOS LTDA;RESTAURANTE MANGAI;35.434.844/0001-25;DEMAIS;01/10/1990;Em Operação;Restaurante, Cafeteria, Bar e Similares;58038-310;PB;João Pessoa;Manaíra;Eutiquiano Barreto; - ;(83)3226-1615;nutricaopb@mangai.com.br;nutricaopb@mangai.com.br;www.mangai.com.br;20/12/2017 14:15:01;20/12/2019 00:00:00;35.434.844/0001-25;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Cozinha regional
GENEROSO & MORTIMER EIRELI;DIVINA GULA II;35.546.159/0001-90;EMPRESA DE PEQUENO PORTE;03/12/1990;Em Operação;Restaurante, Cafeteria, Bar e Similares;57036-550;AL;Maceió;Jatiúca;Engenheiro Paulo Brandão Nogueira; - ;(82)3235-1018;divinagula@divinagula.com.br;divinagula@divinagula.com.br;www.restauranteanama.com.br;15/03/2017 16:12:38;15/03/2019 00:00:00;35.546.159/0001-90;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária); - ;Cozinha regional
R M LINS DE MELO;RESTAURANTE E RECEPTIVO CORAIS DO MARAGOGI;35.630.110/0001-11;MICROEMPRESA;20/03/1991;Em Operação;Restaurante, Cafeteria, Bar e Similares;57955-000;AL;Maragogi; - ;Sem Logradouro; - ;(82)3296-2286;REST.CORAISDOMARAGOGI@HOTMAIL.COM;REST.CORAISDOMARAGOGI@HOTMAIL.COM; - ;11/11/2016 11:20:14;11/11/2018 00:00:00;35.630.110/0001-11;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual);Espanhol;Brasileira|Cozinha regional
LAGOA DA ANTA EMPREENDIMENTOS HOTELEIROS LTDA;RITZ LAGOA DA ANTA - CANA CAFÉ;35.632.819/0001-56;EMPRESA DE PEQUENO PORTE;08/04/1991;Em Operação;Restaurante, Cafeteria, Bar e Similares;57038-230;AL;Maceió;Cruz das Almas;Brigadeiro Eduardo Gomes; - ;(82)2121-4000;administrativo@ritzlagoadaanta.com.br;administrativo@ritzlagoadaanta.com.br;www.ritzlagoadaanta.com.br;14/12/2017 10:54:25;14/12/2019 00:00:00;35.632.819/0001-56;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;Restaurante;Sociedade Empresária Limitada;Alemão|Espanhol|Francês|Inglês|Italiano;Brasileira
HOTEL FAZENDA AUBERGE SUISSE LTDA;Auberge Suisse Pousada e Restaurante;35.776.640/0001-72;MICROEMPRESA;14/08/1989;Em Operação;Restaurante, Cafeteria, Bar e Similares;28605-550;RJ;Nova Friburgo;Amparo;Dez de Outubro; - ;(22)2541-1270;auberge@aubergesuisse.com.br;auberge@aubergesuisse.com.br;www.aubergesuisse.com.br;25/07/2018 16:42:13;25/07/2020 16:42:13;35.776.640/0001-72;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Francesa
BAR E RESTAURANTE DEMATTE LTDA;RESTAURANTE DEMATTE;35.971.118/0001-41;EMPRESA DE PEQUENO PORTE;25/09/1990;Em Operação;Restaurante, Cafeteria, Bar e Similares;29175-234;ES;Serra;São Francisco;Abido Saadi; - ;(27)3252-3280;dematterestaurante@gmail.com;dematterestaurante@gmail.com;www.restaurantedematte.com.br;31/08/2018 14:36:40;31/08/2020 14:36:40;35.971.118/0001-41;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
RESTAURANTE RIO GRANDE LTDA;CHURRASCARIA SERRA GRANDE SELF SERVICE;36.398.378/0001-32;EMPRESA DE PEQUENO PORTE;11/04/1991;Em Operação;Restaurante, Cafeteria, Bar e Similares;29168-063;ES;Serra;Civit II;1 A; - ;(27)3323-0333;paralegal@contabilidadejap.com.br;paralegal@contabilidadejap.com.br; - ;19/01/2017 14:03:03;19/01/2019 00:00:00;36.398.378/0001-32;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Inglês;Brasileira
CANOAS SHOPPING COMERCIO EIRELI;CASA DA PICANHA;36.462.331/0001-90;EMPRESA DE PEQUENO PORTE;10/06/1991;Em Operação;Restaurante, Cafeteria, Bar e Similares;25963-080;RJ;Teresópolis;Várzea;Feliciano Sodré; - ;(21)2742-0490;recantodospescadorestere@gmail.com;recantodospescadorestere@gmail.com;www.recantodospescadores.com.br;01/11/2017 12:20:43;01/11/2019 00:00:00;36.462.331/0001-90;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);Inglês;Brasileira
GLORIA ALVES DA SILVA GOULART;DELÍCIAS CASEIRAS;36.819.126/0001-30;MICROEMPRESA;13/11/1991;Em Operação;Restaurante, Cafeteria, Bar e Similares;79380-000;MS;Miranda; - ;Sem Logradouro; - ;(67)3242-2784;deliciascaseiras@gmail.com;deliciascaseiras@gmail.com; - ;17/11/2017 11:12:33;17/11/2019 00:00:00;36.819.126/0001-30;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Empresário (Individual); - ;Brasileira|Cozinha regional
NELI M COSMANN;CHURRASCARIA O PANELÃO;36.957.389/0001-05;EMPRESA DE PEQUENO PORTE;28/06/1991;Em Operação;Restaurante, Cafeteria, Bar e Similares;78600-000;MT;Barra do Garças; - ;Sem Logradouro; - ;(66)3401-2273;churrascaria_opanelao@hotmail.com;churrascaria_opanelao@hotmail.com; - ;18/04/2017 17:58:34;18/04/2019 00:00:00;36.957.389/0001-05;5611-2/01 - RESTAURANTES E SIMILARES;Similar;Empresário (Individual); - ;Brasileira|Cozinha regional
LANCHONETE E CHURRASCARIA XAXIM LTDA;CHURRASCARIA XAXIM;37.504.255/0001-00;MICROEMPRESA;04/12/1992;Em Operação;Restaurante, Cafeteria, Bar e Similares;78460-000;MT;Nobres; - ;Sem Logradouro; - ;(65)3376-1116;lanchonete_xaxim@hotmail.com;lanchonete_xaxim@hotmail.com; - ;01/08/2018 16:44:44;01/08/2020 16:44:44;37.504.255/0001-00;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
REZENDE SOUZA & CASTRO LTDA;LIBANU´S RESTAURANTE;37.846.896/0001-34;MICROEMPRESA;23/06/1993;Em Operação;Restaurante, Cafeteria, Bar e Similares;74115-030;GO;Goiânia;Setor Oeste;República do Líbano; - ;(62)3229-3414;libanusrestaurante@hotmail.com;libanusrestaurante@hotmail.com; - ;02/06/2017 15:37:34;02/06/2019 00:00:00;37.846.896/0001-34;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Cozinha regional
CHOCOLAT GLACE COMERCIO DE ALIMENTOS LTDA;CHOCOLAT GLACE;38.008.652/0001-45;EMPRESA DE PEQUENO PORTE;02/07/1993;Em Operação;Restaurante, Cafeteria, Bar e Similares;70340-907;DF;Brasília;Asa Sul;SRTVS Quadra 701;Conjunto D Bloco C Loja 70 Brasília Design Center;3326-2901;chocolatglace@chocolatglace.com.br;chocolatglace@chocolatglace.com.br;www.chocolatglace.com.br;16/05/2018 08:27:23;16/05/2020 08:27:23;38.008.652/0001-45;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira|Japonesa|Árabe
CANTINA DO BURGO LTDA;Cantina do Burgo;39.254.230/0001-12;MICROEMPRESA;06/02/1992;Em Operação;Restaurante, Cafeteria, Bar e Similares;28610-000;RJ;Nova Friburgo;Braunes;Av, Mazzei;casa 9;(22)2523-7786;lorenalisboapp@gmail.com;lorenalisboapp@gmail.com; - ;09/05/2018 15:55:31;09/05/2020 15:55:31;39.254.230/0001-12;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Português;Brasileira
COMERCIAL MULLER LTDA;SABOR DA VILA;39.277.058/0001-12;MICROEMPRESA;24/11/1992;Em Operação;Restaurante, Cafeteria, Bar e Similares;29148-100;ES;Cariacica;Vila Capixaba;Av.Cariacica ,14; - ;(27)3343-5140;sac@sabordavila.com.br;sac@sabordavila.com.br;www.sabordavila.com.br;24/07/2018 08:58:28;24/07/2020 08:58:28;39.277.058/0001-12;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
POUSADA MARLIN LTDA;POUSADA MARLIN LTDA;39.511.647/0001-13;DEMAIS;08/09/1992;Em Operação;Restaurante, Cafeteria, Bar e Similares;28907-050;RJ;Cabo Frio;Jardim Machado;Florismundo Batista Machado; - ;(22)9981-7819;luibonjor@gmail.com;luibonjor@gmail.com; - ;02/03/2018 16:00:46;02/03/2020 16:00:46;39.511.647/0001-13;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Cafeteria;Sociedade Empresária Limitada; - ;Cozinha regional
ANTONIO CARLOS SALVIATO;RESTAURANTE ANTONIO´S;39.626.171/0001-66;MICROEMPRESA;21/07/1994;Em Operação;Restaurante, Cafeteria, Bar e Similares;29650-000;ES;Santa Teresa; - ;Sem Logradouro; - ;(27)3259-1631;leosalviato01@yahho.com.br;leosalviato01@yahho.com.br; - ;21/11/2016 09:46:36;21/11/2018 00:00:00;39.626.171/0001-66;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual); - ;Cozinha regional
DIVAILDO BARTOLOMEU DE LIMA JUNIOR & CIA LTDA;RESTAURANTE TABUA DE CARNE;40.980.690/0001-07;MICROEMPRESA;14/05/1992;Em Operação;Restaurante, Cafeteria, Bar e Similares;58100-000;PB;Campina Grande; - ;Sem Logradouro; - ;(83)3341-1008;tabuadecarnecg@hotmail.com;tabuadecarnecg@hotmail.com; - ;27/12/2017 17:30:33;27/12/2019 00:00:00;40.980.690/0001-07;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
SORVETERIA BALI LTDA;SORVETERIA  BALI;41.178.237/0001-44;EMPRESA DE PEQUENO PORTE;04/02/1993;Em Operação;Restaurante, Cafeteria, Bar e Similares;57025-360;AL;Maceió;Poço;Severina Fernandes dos Santos; - ;(82)3234-8833;FINANCEIRO@SORVETESBALI.COM.BR;FINANCEIRO@SORVETESBALI.COM.BR; - ;24/01/2017 09:38:19;24/01/2019 00:00:00;41.178.237/0001-44;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
JOSIMAR PINTO DE MESQUITA;BALNEARIO AGUAS ESPRAIADAS;41.266.214/0001-91;MICROEMPRESA;25/02/1992;Em Operação;Restaurante, Cafeteria, Bar e Similares;64260-000;PI;Piripiri; - ;Povoado Banda, 481;zona rural;(86)3276-9057;jpm61@live.com;jpm61@live.com;https://www.facebook.com/acudecaldeirao/;03/07/2018 08:52:50;03/07/2020 08:52:50;41.266.214/0001-91;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Empresário (Individual);Português;Brasileira|Cozinha regional
ANTONIO MARTINS DE OLIVEIRA;APRÍGIOS - POUSADA E RESTAURANTE;41.319.161/0001-20;MICROEMPRESA;18/11/1991;Em Operação;Restaurante, Cafeteria, Bar e Similares;62280-000;CE;Santa Quitéria; - ;Sem Logradouro; - ;(88)3628-0028;professorjandro2011@gmail.com;professorjandro2011@gmail.com; - ;12/09/2017 08:58:30;12/09/2019 00:00:00;41.319.161/0001-20;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Cafeteria;Empresário (Individual); - ;Brasileira
JOSE EZENCLEVES MENDES DA SILVA - ME;BALNEARIO ITACOLOMY;41.463.746/0001-19;MICROEMPRESA;22/01/1992;Em Operação;Restaurante, Cafeteria, Bar e Similares;62650-000;CE;Uruburetama; - ;Sem Logradouro; - ;(85)9914-3688;balnearioitacolomy@gmail.com;balnearioitacolomy@gmail.com; - ;13/10/2016 17:24:33;13/10/2018 00:00:00;41.463.746/0001-19;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;Restaurante;Empresário (Individual); - ;Brasileira
RESTAURANTE OLIVEIRA MOURTHE LTDA;HOTEL CASA GRANDE;42.937.185/0001-05;MICROEMPRESA;22/09/1992;Em Operação;Restaurante, Cafeteria, Bar e Similares;39260-000;MG;Várzea da Palma; - ;Sem Logradouro; - ;(38)3731-1762;HCGRANDE_VZP@YAHOO.COM;HCGRANDE_VZP@YAHOO.COM; - ;20/01/2017 15:29:02;20/01/2019 00:00:00;42.937.185/0001-05;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada;Inglês;Brasileira
HOTEL E RESTAURANTE PILAO LTDA;HOTEL E RESTAURANTE PILÃO;43.051.903/0001-04;MICROEMPRESA;05/02/1980;Em Operação;Restaurante, Cafeteria, Bar e Similares;18320-000;SP;Apiaí; - ;Sem Logradouro; - ;(15)3552-1429;hotel.pilao@yahoo.com;hotel.pilao@yahoo.com; - ;28/07/2017 13:30:24;28/07/2019 00:00:00;43.051.903/0001-04;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Brasileira
HOTEL JOIA LTDA;HOTEL JOIA;43.274.273/0001-37;EMPRESA DE PEQUENO PORTE;09/04/1980;Em Operação;Restaurante, Cafeteria, Bar e Similares;11013-162;SP;Santos;Vila Nova;Braz Cubas;- de 106 ao fim - lado par;(13)3233-5239;hotel.joia.sts@gmail.com;hotel.joia.sts@gmail.com; - ;16/07/2018 10:49:17;16/07/2020 10:49:17;43.274.273/0001-37;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Sociedade Empresária Limitada; - ;Brasileira
DIAS & MOMESSO LTDA;SORVETES ZETI;43.953.538/0001-23;MICROEMPRESA;20/06/1980;Em Operação;Restaurante, Cafeteria, Bar e Similares;13710-000;SP;Tambaú; - ;DR. ALFREDO GUEDES, 138;;(19)3673-2443;macatrozzo@uol.com.br;macatrozzo@uol.com.br; - ;16/08/2018 12:34:33;16/08/2020 12:34:33;43.953.538/0001-23;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;Similar;Sociedade Empresária Limitada; - ;Brasileira
HOTEL RIO GUARUJA LTDA;HOTEL RIO;47.531.355/0001-70;MICROEMPRESA;10/11/1981;Em Operação;Restaurante, Cafeteria, Bar e Similares;11410-310;SP;Guarujá;Pitangueiras;Rio de Janeiro;131;(13)3355-9281;gerencia@hotelrio.com.br;gerencia@hotelrio.com.br; - ;11/05/2018 13:37:51;11/05/2020 13:37:51;47.531.355/0001-70;5611-2/01 - RESTAURANTES E SIMILARES;Bar;Sociedade Empresária Limitada; - ;Brasileira
CHOPERIA DO GORDO LTDA;CHOPPERIA DO GORDO;50.318.518/0001-46;EMPRESA DE PEQUENO PORTE;15/06/1982;Em Operação;Restaurante, Cafeteria, Bar e Similares;12327-005;SP;Jacareí;Centro;Alfredo Schurig;11;(12)3952-3952;chopperiadogordo@ig.com.br;chopperiadogordo@ig.com.br;www.chopperiadogordo.com.br;15/06/2018 15:12:51;15/06/2020 15:12:51;50.318.518/0001-46;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;Restaurante;Sociedade Empresária Limitada;Inglês;Alemã|Italiana|Portuguesa
MARTIN HOLANDESA CONFEITARIA E RESTAURANTE LTDA;MARTIN HOLANDESA CONFEITARIA E RESTAURANTE LTDA - ME;50.986.462/0001-06;MICROEMPRESA;20/08/1982;Em Operação;Restaurante, Cafeteria, Bar e Similares;13825-000;SP;Holambra; - ;Sem Logradouro; - ;(19)3802-2164;confmartin@uol.com.br;confmartin@uol.com.br; - ;27/10/2016 13:52:37;27/10/2018 00:00:00;50.986.462/0001-06;5611-2/01 - RESTAURANTES E SIMILARES;Restaurante;Sociedade Empresária Limitada; - ;Alemã
