Razão Social;Nome Fantasia;CNPJ;Porte;Data de Inicio da Operação;Situação;Atividade;CEP;UF;Localidade;Bairro;Logradouro;Complemento;Telefone;Email Institucional;Email Comercial;Site;Data de Geração do Certificado;Data de Validade do Certificado;Código do Certificado;CNAE;Estrutura Básica;Tipo de Atividade;Natureza Jurídica;Línguas;Capacidade de Lugares
FRANCISCA JUSCILEIDE FERREIRA 51216892687;POUSADA E RESTAURANTE FABIAO II;28.499.097/0001-48;MICROEMPRESA;24/08/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;39470-000;MG;Itacarambi; - ;Rua Fabião II nº 99;;(31)9528-7205;mariliatur2009@hotmail.com;mariliatur2009@hotmail.com; - ;04/06/2018 11:05:17;28.499.097/0001-48;5611-2/01 - RESTAURANTES E SIMILARES; - ;Restaurante;Empresário Individual;| Espanhol; - 
LEANDRO LAURINDO ALBINO; TENNESSEE COUNTRY PUB ;28.523.698/0001-49;MICROEMPRESA;29/08/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;88860-000;SC;Siderópolis; - ;Sem Logradouro; - ;(48)3437-2983;cris-dido@hotmail.com;cris-dido@hotmail.com; - ;04/12/2017 14:27:21;28.523.698/0001-49;5611-2/01 - RESTAURANTES E SIMILARES; - ;Bar;Empresário (Individual); - ; - 
PEDRO HENRIQUE MATTEUCCI;BLYTZ LOUGE BAR;28.533.050/0001-53;MICROEMPRESA;29/08/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;89580-000;SC;Fraiburgo; - ;Sem Logradouro; - ;(49)9995-0223;williamslombo@hotmail.com;williamslombo@hotmail.com; - ;10/11/2017 14:05:23;28.533.050/0001-53;5611-2/01 - RESTAURANTES E SIMILARES; - ; - ;Empresário Individual; - ; - 
RUBENS LUIZ RAMPINELLI;DON VITTO;28.534.681/0001-97;MICROEMPRESA;29/08/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;88860-000;SC;Siderópolis; - ;Sem Logradouro; - ;(48)9630-3308;cris-dido@hotmail.com;cris-dido@hotmail.com; - ;01/12/2017 15:22:32;28.534.681/0001-97;5611-2/01 - RESTAURANTES E SIMILARES; - ;Restaurante;Empresário (Individual);| Italiano; - 
FABRICIO FRANCO ESTIGARRIB AIALA 01304017141;CASA DO PASTEL DA HORA;28.535.614/0001-97;MICROEMPRESA;30/08/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;79700-000;MS;Fátima do Sul; - ;Sem Logradouro; - ;(67)9996-5342;ericleia87@outlook.com;ericleia87@outlook.com; - ;28/11/2017 11:27:48;28.535.614/0001-97;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES; - ; - ;Empresário Individual; - ; - 
DAIANA ISABEL DE ANDRADE 05691090941;D'BISTRO;28.536.885/0001-67;MICROEMPRESA;30/08/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;88380-000;SC;Balneário Piçarras; - ;Rua Ludgero Caetano Vieira,193;sala comercial;(47)9775-9409;dayisabel007@yahoo.com.br;dayisabel007@yahoo.com.br;www.dbistrorestaurante.com.br;20/06/2018 13:12:54;28.536.885/0001-67;5611-2/01 - RESTAURANTES E SIMILARES; - ;Restaurante;Empresário Individual;| Inglês; - 
TATUALENHA RESTAURANTE EIRELI - ME;TATUALENHA;28.542.752/0001-01;MICROEMPRESA;29/08/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;78300-000;MT;Tangará da Serra; - ;Sem Logradouro; - ;(65)9994-2300;contabilize.fiscal2@gmail.com;contabilize.fiscal2@gmail.com; - ;27/10/2017 17:09:05;28.542.752/0001-01;5611-2/01 - RESTAURANTES E SIMILARES; - ;Restaurante;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária); - ; - 
CAFETERIA MATOSO & RAHAL LTDA - ME;GRAO EXPRESSO;28.549.439/0001-97;MICROEMPRESA;31/08/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;79900-000;MS;Ponta Porã; - ;Sem Logradouro; - ;(67)9991-3484;advrahal@uol.com.br;advrahal@uol.com.br; - ;01/02/2018 09:56:31;28.549.439/0001-97;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES; - ;Cafeteria;Sociedade Empresária Limitada; - ; - 
ALBENICE COSTA DA SILVA TAVEIRA 61153150263;RESTAURANTE PANELA DE BARRO;28.559.785/0001-56;MICROEMPRESA;01/09/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;68035-180;PA;Alter do Chão;Maracanã;Ponta de Pedras; - ;(93)9920-2838;miguelvon@oi.com.br;albenicepontadepedras@gmail.com; - ;17/05/2018 13:37:03;28.559.785/0001-56;5611-2/01 - RESTAURANTES E SIMILARES; - ;Restaurante;Empresário (Individual); - ; - 
JUNIO AYNERT FERREIRA DA SILVA 00019636601;BAR E RESTAURANTE PROSA MINEIRA;28.568.059/0001-08;MICROEMPRESA;04/09/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;39790-000;MG;Água Boa; - ;av espirito santo                                    ;;(33)8824-5647;adelanosavio@hotmail.com;adelanosavio@hotmail.com; - ;26/06/2018 14:39:27;28.568.059/0001-08;5611-2/01 - RESTAURANTES E SIMILARES; - ;Restaurante;Empresário Individual; - ; - 
EDITE FISS BERWALDT;JAKES RESTAURANTE E PIZZARIA;28.578.857/0001-02;MICROEMPRESA;05/09/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;97970-000;RS;Roque Gonzales; - ;AVENIDA PIRAPO 05;SALA 01;(55)3365-1095;ESCRITORIOPROGRESSO1@YAHOO.COM.BR;cris.berwaldt@hotmail.com; - ;21/06/2018 10:53:27;28.578.857/0001-02;5611-2/01 - RESTAURANTES E SIMILARES; - ;Restaurante;Empresário (Individual); - ; - 
PONTA SUL RESTAURANTE E POUSADA LTDA;PONTA DA BARCA;28.617.684/0001-94;MICROEMPRESA;12/09/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;23968-000;RJ;Ilha Grande; - ;PRAIA VERMELHA ;LOJA;(24)9815-3825;marluaceu@gmail.com;marluaceu@gmail.com; - ;05/06/2018 16:20:34;28.617.684/0001-94;5611-2/01 - RESTAURANTES E SIMILARES; - ;Restaurante;Sociedade Empresária Limitada;| Inglês; - 
ANTONIO OCELIO NOGUEIRA SILVA 12051934215;CORETO LANCHE;28.638.653/0001-10;MICROEMPRESA;14/09/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;68143-000;PA;Belterra; - ;Sem Logradouro; - ;(93)9914-8693;rietur16@gmail.com;rietur16@gmail.com; - ;19/12/2017 11:04:13;28.638.653/0001-10;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS; - ; - ;Empresário Individual; - ; - 
ANA CRISTINA RODRIGUES DA SILVA 06866766613;RESTAURANTE ROTA 116;28.642.872/0001-72;MICROEMPRESA;14/09/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;39810-000;MG;Caraí; - ;AV RIO BAHIA , 250 , CENTRO, CARAI ;casa;(33)8818-1982;anacristinarodriguesdasilva@hotmail.com;anacristinarodriguesdasilva@hotmail.com; - ;28/06/2018 10:11:24;28.642.872/0001-72;5611-2/01 - RESTAURANTES E SIMILARES; - ;Restaurante;Empresário Individual; - ; - 
R DE C LAGO SERVICOS - ME;POUSADA BARREIRINHAS;28.643.551/0001-92;MICROEMPRESA;14/09/2017;Em Implantação;Restaurante, Cafeteria, Bar e Similares;65590-000;MA;Barreirinhas; - ;;;(98)9817-5283;raquel@pousadabarreirinhas.com.br;raquel@pousadabarreirinhas.com.br; - ;15/02/2018 19:01:47;28.643.551/0001-92;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES; - ;Similar;Empresário (Individual); - ; - 
LOURDES RAMOS MARTINS 95626930663;BISTRO LAPINHA;28.673.387/0001-66;MICROEMPRESA;19/09/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;35845-000;MG;Serra do Cipó; - ;Rua Paraiso;279;(31)9756-3139;sandrabistrolapinha@gmail.com;sandrabistrolapinha@gmail.com; - ;26/06/2018 11:02:45;28.673.387/0001-66;5611-2/01 - RESTAURANTES E SIMILARES; - ;Restaurante;Empresário Individual; - ; - 
VANDUIR ALEXANDRE DA SILVA 65733525487;RESTAURANTE RAIZES DO SERTAO;28.674.796/0001-87;MICROEMPRESA;19/09/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;49820-000;SE;Canindé de São Francisco; - ;Orla Beira Rio;Quiosque 01;(79)9884-8399;mariajuzebras@gmail.com;mariajuzebras@gmail.com; - ;09/05/2018 17:46:03;28.674.796/0001-87;5611-2/01 - RESTAURANTES E SIMILARES; - ;Similar;Empresário Individual; - ; - 
PADARIA JANSEN LTDA;PANIFICADORA OMA LOLA & LANCHONETE DECK ALAMEDA;28.697.443/0001-00;MICROEMPRESA;21/09/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;88420-000;SC;Agrolândia; - ;Alameda Trombudo Alto ;Lanchonete;(47)9713-6379;williamjansen97@gmail.com;anelizejoni@hotmail.com; - ;30/04/2018 12:37:42;28.697.443/0001-00;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES; - ;Similar;Sociedade Empresária Limitada; - ; - 
KASSIO WAGNER DA SILVA MEDEIROS - ME;BOTECO DO KÁSSIO;28.709.983/0001-59;MICROEMPRESA;22/09/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;59504-000;RN;Pendências; - ;Sem Logradouro; - ;(84)9992-3166;kassiowagner@hotmail.com;kassiowagner@hotmail.com; - ;17/11/2017 13:26:27;28.709.983/0001-59;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS; - ;Restaurante;Empresário (Individual); - ; - 
CATIUSSE MACHADO PALMA 01013946162;QUINTAL DE CASA PIZZARIA E PETISCARIA;28.714.989/0001-14;MICROEMPRESA;25/09/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;38630-000;MG;Uruana de Minas; - ;R Antonio C Valadares, 383, Centro;Quintal de Casa;(61)9661-5230;catiusse.mp@gmail.com;catiusse.mp@gmail.com; - ;13/04/2018 15:43:02;28.714.989/0001-14;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS; - ;Bar;Empresário (Individual); - ; - 
VANILTON DOS SANTOS RODRIGUES 96571217104;SORVETERIA DOCE MAGIA ATACADO E VAREJO;28.725.305/0001-80;MICROEMPRESA;26/09/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;79700-000;MS;Fátima do Sul; - ;Sem Logradouro; - ;(67)9967-2447;vaniltonsantos@hotmail.com;vaniltonsantos@hotmail.com; - ;28/11/2017 11:14:50;28.725.305/0001-80;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES; - ; - ;Empresário Individual; - ; - 
MARCO PESSINA 83783563534;PIZZA DA GENTE;28.737.322/0001-37;MICROEMPRESA;27/09/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;46960-000;BA;Lençóis; - ;Sem Logradouro; - ;(75)9970-2952;marcogat@yahoo.com.br;marcogat@yahoo.com.br; - ;11/10/2017 15:48:21;28.737.322/0001-37;5611-2/01 - RESTAURANTES E SIMILARES; - ; - ;Empresário Individual;| Espanhol | Italiano; - 
VALDELICE APARECIDA VITOR;VALDELICE APARECIDA VITOR - ME;28.743.856/0001-76;MICROEMPRESA;27/09/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;37930-000;MG;Capitólio; - ;Sem Logradouro; - ;(37)9990-7033;alievitor@yahoo.com.br;alievitor@yahoo.com.br; - ;04/10/2017 08:34:07;28.743.856/0001-76;5611-2/01 - RESTAURANTES E SIMILARES; - ; - ;Empresário Individual;| Inglês; - 
MAXWELL GUSTAVO DA CUNHA 01174358483;DEGUSTA;28.747.034/0001-63;MICROEMPRESA;28/09/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;59500-000;RN;Macau; - ;Sem Logradouro; - ;(84)9881-6997;aleutida@gmail.com;aleutida@gmail.com; - ;06/10/2017 09:28:55;28.747.034/0001-63;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES; - ; - ;Empresário Individual; - ; - 
SOLANGE INES BAGINSKI KEJERSKI 93421770000;REFRESKATA;28.768.807/0001-98;MICROEMPRESA;02/10/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;95290-000;RS;Bom Jesus; - ;Rua 1° De Maio;Prédio;(54)9908-9552;ls.kejerski@gmail.com;ls.kejerski@gmail.com;https://www.facebook.com/refreskata.dobonja.3;12/06/2018 15:26:10;28.768.807/0001-98;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES; - ;Similar;Empresário Individual;| Português | Alemão; - 
D GUSTO GASTRONOMIA A QUILO LTDA;D'GUSTO GASTRONOMIA;28.771.984/0001-23;EMPRESA DE PEQUENO PORTE;02/10/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;28610-050;RJ;Nova Friburgo;Centro;Augusto Cardoso;36, lote 02-B ;(22)2523-2898;dgustogastronomia@hotmail.com;dgustogastronomia@hotmail.com; - ;16/04/2018 09:17:03;28.771.984/0001-23;5611-2/01 - RESTAURANTES E SIMILARES; - ;Restaurante;Sociedade Empresária Limitada; - ; - 
LUIZ CARLOS COBNER BUSQUETE 35552638972;LANCHES BEIRA RIO;28.799.677/0001-50;MICROEMPRESA;05/10/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;84290-000;PR;Sapopema; - ;Estrada DO SALTO KM 4;;(43)3548-1340;jonasgodeny@yahoo.com.br;jonasgodeny@yahoo.com.br; - ;28/05/2018 14:31:28;28.799.677/0001-50;5611-2/01 - RESTAURANTES E SIMILARES; - ;Bar;Empresário Individual; - ; - 
EDVALDO B MOREIRA;HOSPEDARIA VITORIA;28.801.601/0001-12;MICROEMPRESA;05/10/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;65607-040;MA;Caxias;Centro;Djalma Machado; - ;(99)3421-6875;ORTECGOES@GMAIL.COM;ORTECGOES@GMAIL.COM; - ;10/04/2018 18:17:49;28.801.601/0001-12;5611-2/01 - RESTAURANTES E SIMILARES; - ;Restaurante;Empresário (Individual); - ; - 
I A FERREIRA FLORIANO EIRELI - ME;SORVETERIA FRUTO DE GOIÁS;28.809.981/0001-31;MICROEMPRESA;06/10/2017;Em Implantação;Restaurante, Cafeteria, Bar e Similares;79750-000;MS;Nova Andradina; - ; - ; - ;(67)3441-2642;mffloriano715@gmail.com;mffloriano715@gmail.com; - ;01/12/2017 12:04:08;28.809.981/0001-31;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES; - ; - ;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária); - ; - 
ELEONORA DIAS PAREDES 34506977491;TRATORIA CASA RUSTICA;28.821.256/0001-89;MICROEMPRESA;09/10/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;58322-000;PB;Conde; - ;Rua Henedina Gonçalves Ribeiro;s/n;(83)8882-1778;nanopacha_6@hotmail.com;nanopacha_6@hotmail.com; - ;20/06/2018 11:27:34;28.821.256/0001-89;5611-2/01 - RESTAURANTES E SIMILARES; - ;Restaurante;Empresário (Individual); - ; - 
MILENE ISABELLA DE MATTIA DE BONA;MILENE ISABELLA DE MATTIA DE BONA - ME;28.881.074/0001-01;MICROEMPRESA;18/10/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;88860-000;SC;Siderópolis; - ;Sem Logradouro; - ;(48)3478-7464;jjlbona@googlemail.com;jjlbona@googlemail.com; - ;04/12/2017 16:55:02;28.881.074/0001-01;5611-2/01 - RESTAURANTES E SIMILARES; - ;Restaurante;Empresário (Individual);| Italiano; - 
C & P GENTIL COMERCIO DE ALIMENTOS LTDA - ME;GENTIL CAFÉ, PAUSA & PROSA;28.899.552/0001-00;MICROEMPRESA;20/10/2017;Em Implantação;Restaurante, Cafeteria, Bar e Similares;70276-520;DF;Brasília;Asa Sul;CLS 410 Bloco B; - ;(61)9911-9473;gentilcafe@gmail.com;gentilcafe@gmail.com; - ;01/02/2018 16:57:14;28.899.552/0001-00;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES; - ; - ;Sociedade Empresária Limitada; - ; - 
T.BUENO DE FREITAS HELLA;CASARAO;28.915.663/0001-55;MICROEMPRESA;23/10/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;83535-000;PR;Campo Magro; - ;Rua Angelo Benato, 163;;(41)3272-6426;rique560@hotmail.com;RIQUE560@HOTMAIL.COM;https://www.facebook.com/ocasaraocm/;18/05/2018 09:31:41;28.915.663/0001-55;5611-2/01 - RESTAURANTES E SIMILARES; - ;Restaurante;Empresário (Individual);| Português | Inglês; - 
ANA CLAUDIA GOMES DE SOUZA 10369632680;SEVEN ACAI;28.921.610/0001-47;MICROEMPRESA;24/10/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;39830-000;MG;Itambacuri; - ;RUA ORLINDA SILVA PEREIRA,58;LOJA;(33)3511-1468;honrada@gmail.com;honrada@gmail.com; - ;04/06/2018 09:53:36;28.921.610/0001-47;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS; - ;Cafeteria;Empresário Individual; - ; - 
A ARAMIS R DE CASTRO RODRIGUES BAR E RESTAURANTE;ANCASTRO BAR E RESTAURANTE;28.965.445/0001-25;MICROEMPRESA;30/10/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;68181-010;PA;Itaituba;Aeroporto Velho;Marechal Rondon; - ;(93)9226-9558;ANCASTROBARERESTAURANTE@GMAIL.COM;ANCASTROBARERESTAURANTE@GMAIL.COM; - ;06/04/2018 13:26:56;28.965.445/0001-25;5611-2/01 - RESTAURANTES E SIMILARES; - ;Restaurante;Empresário Individual; - ; - 
MARIA CONSUELO VIEIRA OLIVEIRA 23184159515;MARIA CONSUELO VIEIRA OLIVEIRA 23184159515;28.973.338/0001-49;MICROEMPRESA;31/10/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;46750-000;BA;Mucugê; - ;Sem Logradouro; - ;(75)9810-9688;ar.oliva@hotmail.com;ar.oliva@hotmail.com; - ;13/11/2017 15:53:47;28.973.338/0001-49;5611-2/01 - RESTAURANTES E SIMILARES; - ; - ;Empresário Individual; - ; - 
RITA ARLETE DE FRANCA BORBA PEGO RESTAURANTE;NACANOA;29.007.027/0001-98;MICROEMPRESA;06/11/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;11990-000;SP;Cananéia; - ;AVENIDA BEIRA MAR;;(13)3821-2896;CONT.O@UOL.COM.BR;CONT.O@UOL.COM.BR; - ;15/06/2018 15:04:59;29.007.027/0001-98;5611-2/01 - RESTAURANTES E SIMILARES; - ;Restaurante;Empresário (Individual); - ; - 
A.M.V ZERO GRAU BEER EIRELI - ME;ZERO GRAU BEER;29.019.439/0001-48;MICROEMPRESA;07/11/2017;Em Implantação;Restaurante, Cafeteria, Bar e Similares;75901-060;GO;Rio Verde;Setor Central;Abel Pereira de Castro; - ;(64)3621-1521;adrianomvilela@gmail.com;adrianomvilela@gmail.com; - ;10/11/2017 09:36:02;29.019.439/0001-48;5611-2/01 - RESTAURANTES E SIMILARES; - ; - ;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária); - ; - 
BOTECO BEACH BAR E RESTAURANTE EIRELI - ME;BOTECO BEACH;29.049.081/0001-04;MICROEMPRESA;10/11/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;62800-000;CE;Aracati; - ;Sem Logradouro; - ;(88)9996-0247;leandrosauccedo@gmail.com;leandrosauccedo@gmail.com; - ;28/11/2017 17:25:40;29.049.081/0001-04;5611-2/01 - RESTAURANTES E SIMILARES; - ;Restaurante;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária);| Inglês; - 
CLAUDIANE RAMOS DE MIRANDA 08528972607;ROCINHA BAR;29.056.979/0001-00;MICROEMPRESA;13/11/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;39816-000;MG;Catuji; - ;Córrego Santa Cruz II, S/N;;(33)3532-9114;claudianemiranda2016@gmail.com;claudianemiranda2016@gmail.com; - ;16/05/2018 10:23:25;29.056.979/0001-00;5611-2/01 - RESTAURANTES E SIMILARES; - ;Bar;Empresário Individual;| Português; - 
ANTONIA LUCILENE DA SILVA RODRIGUES DE ANDRADE;PIZZARIA E RESTAURANTE ACL;29.078.525/0001-21;MICROEMPRESA;16/11/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;61618-525;CE;Caucaia;Tabuba;Av Central, 2045;;(85)3267-8128;LUSO.CUMBUCO@GMAIL.COM;LUSO.CUMBUCO@GMAIL.COM; - ;11/06/2018 13:28:42;29.078.525/0001-21;5611-2/01 - RESTAURANTES E SIMILARES; - ;Restaurante;Empresário (Individual);| Inglês | Espanhol; - 
PAULO FABIO GOSSLER;RESTAURANTE MATRAGA;29.103.303/0001-11;MICROEMPRESA;20/11/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;85750-000;PR;Planalto; - ;Sem Logradouro; - ;(46)9903-9290;pauloprod.pinheiro@hotmail.com;pauloprod.pinheiro@hotmail.com; - ;06/02/2018 11:18:15;29.103.303/0001-11;5611-2/01 - RESTAURANTES E SIMILARES; - ;Restaurante;Empresário (Individual); - ; - 
GUARDA & ROSSI LTDA;Restaurante Origens;29.130.726/0001-20;MICROEMPRESA;23/11/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;98801-630;RS;Santo Ângelo;Centro;Antunes Ribas, 1210;;(55)3313-1415;restauranteorigens@hotmail.com;restauranteorigens@hotmail.com; - ;06/06/2018 16:31:48;29.130.726/0001-20;5611-2/01 - RESTAURANTES E SIMILARES; - ;Restaurante;Sociedade Empresária Limitada;| Espanhol; - 
M.A.M;PONTO DO SABOR;29.162.261/0001-90;MICROEMPRESA;28/11/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;69980-000;AC;Cruzeiro do Sul; - ;Estrada da Variante, 1.631 - Sala.06 - Bairro: Miritizal;;(68)9972-3829;MARTAGRUPOCORDEIRO@HOTMAIL.COM;MARTAGRUPOCORDEIRO@HOTMAIL.COM; - ;29/05/2018 11:59:40;29.162.261/0001-90;5611-2/01 - RESTAURANTES E SIMILARES; - ;Restaurante;Empresário Individual; - ; - 
RODGERS MAURIZIO QUADROS BATISTA;ATLANTIS RESTAURANTE;29.186.951/0001-89;EMPRESA DE PEQUENO PORTE;01/12/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;79200-000;MS;Aquidauana; - ;Sem Logradouro; - ;(67)3241-2960;financeiro@atlanticosupercenter.com.br;financeiro@atlanticosupercenter.com.br;www.atlanticosupercenter.com.br;19/06/2018 12:10:30;29.186.951/0001-89;5611-2/01 - RESTAURANTES E SIMILARES; - ;Restaurante;Empresário (Individual); - ; - 
SILVA & GUALDI LTDA - ME;SILVA & GUALDI LTDA - ME;29.241.595/0001-59;MICROEMPRESA;11/12/2017;Em Implantação;Restaurante, Cafeteria, Bar e Similares;79750-000;MS;Nova Andradina; - ; - ; - ;(67)9941-2179;p_cesars@hotmail.com;p_cesars@hotmail.com; - ;01/02/2018 10:25:24;29.241.595/0001-59;5611-2/01 - RESTAURANTES E SIMILARES; - ; - ;Sociedade Empresária Limitada; - ; - 
AVENIDA PARQUE - RESTAURANTE E CONVENIENCIA LTDA;AVENIDA PARQUE - RESTAURANTE E CONVENIENCIA;29.288.466/0001-16;MICROEMPRESA;18/12/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;88385-000;SC;Penha; - ;AENIDA ALFREDO BRUNETTI, 970;;(47)3345-5410;avenidaparque.penhasc@hotmail.com;RESERVA01.HOTELMIRANTE@HOTMAIL.COM; - ;10/05/2018 15:37:24;29.288.466/0001-16;5611-2/01 - RESTAURANTES E SIMILARES; - ;Restaurante;Sociedade Empresária Limitada; - ; - 
ARAROSA COMERCIO DE CERVEJAS E CAFES ARTESANAIS EIRELI;ARAROSA CERVEJAS E CAFES ARTESANAIS;29.300.362/0001-80;MICROEMPRESA;20/12/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;37680-000;MG;Gonçalves; - ;Sem Logradouro; - ;(12)9665-0887;dayvid_benneer@hotmail.com;dayvid_benneer@hotmail.com; - ;22/01/2018 10:05:53;29.300.362/0001-80;5611-2/01 - RESTAURANTES E SIMILARES; - ;Similar;Empresa Individual de Responsabilidade Limitada (de Natureza Empresária); - ; - 
HOTEL ATLANTICO TOWER LTDA;Hotel Atlântico Tower;29.300.887/0001-15;DEMAIS;19/12/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;20091-007;RJ;Rio de Janeiro;Centro;Visconde de Inhaúma;95;(21)2042-2730;reservas@atlanticotower.com.br;reservas@atlanticotower.com.br;www.atlanticotower.com.br;10/04/2018 16:16:49;29.300.887/0001-15;5611-2/01 - RESTAURANTES E SIMILARES; - ;Restaurante;Sociedade Empresária Limitada;| Inglês | Espanhol; - 
SANTOS MACHADO LANCHONETE LTDA;CASA AMARELA HAMBURGUER & CIA LTDA;29.303.759/0001-25;MICROEMPRESA;20/12/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;46750-000;BA;Mucugê; - ;Rua José Alves Campos;nº86;(75)9823-2512;CASAAMARELAHAMBURGUER@HOTMAIL.COM;CASAAMARELAHAMBURGUER@HOTMAIL.COM; - ;24/04/2018 10:56:03;29.303.759/0001-25;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES; - ;Similar;Sociedade Empresária Limitada;| Espanhol; - 
CAFE COM ARTE LTDA;SEU CAROL;29.330.911/0001-69;MICROEMPRESA;28/12/2017;Em Operação;Restaurante, Cafeteria, Bar e Similares;65250-000;MA;Alcântara; - ;Rua Grande, 76;Centro;(98)9119-8022;cafecomarte-ma@bol.com.br;cafecomarte-ma@bol.com.br; - ;23/04/2018 12:23:25;29.330.911/0001-69;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS; - ;Cafeteria;Sociedade Empresária Limitada; - ; - 
CLARINDA LEMES SILVA FERREIRA 90733673104;CAFE E CIA;29.348.917/0001-63;MICROEMPRESA;03/01/2018;Em Operação;Restaurante, Cafeteria, Bar e Similares;75980-000;GO;Paraúna; - ;centro;Posto Rio Preto;(64)9934-5413;clarindals@gmail.com;clarindalsf@gmail.com; - ;24/04/2018 16:16:55;29.348.917/0001-63;5611-2/03 - LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES; - ;Cafeteria;Empresário Individual; - ; - 
AMANDA MILLEO VIEIRA BRIZOLA 08038806930;BAR ESTRELA;29.356.636/0001-52;MICROEMPRESA;04/01/2018;Em Operação;Restaurante, Cafeteria, Bar e Similares;84290-000;PR;Sapopema; - ;AV MANOEL RIBAS 437;;(43)3548-1318;jonasgodeny@yahoo.com.br;jonasgodeny@yahoo.com.br; - ;28/05/2018 14:16:51;29.356.636/0001-52;5611-2/02 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS; - ;Similar;Empresário Individual; - ; - 
